digitSize,calcRule,layerCount,trainingSize,hiddenSize,epochSize,modelID,Epoch,Loss,Accuracy,Validation Accuracy
3,minus,1,1,128,100,0,[0.05130989745921559],[0.9881481499142117],[0.9798333330154418]
3,minus,1,1,128,100,0,[0.04458674532837338],[0.9907222206857469],[0.982333333492279]
3,minus,1,1,128,100,0,[0.0424776482615206],[0.9923703699641757],[0.9813333368301391]
3,minus,1,1,128,100,0,[0.04984930860665109],[0.9886111111111111],[0.9736666693687439]
3,minus,1,1,128,100,0,[0.10820651424593396],[0.9655000003708734],[0.9670000009536743]
3,minus,1,1,128,100,0,[0.04166523676117261],[0.9915000003178914],[0.984000002861023]
3,minus,1,1,128,100,0,[0.032867124100526175],[0.9949999965031942],[0.9836666693687439]
3,minus,1,1,128,100,0,[0.03232591822081142],[0.9948703703880311],[0.9823333349227905]
3,minus,1,1,128,100,0,[0.035097473320033816],[0.9938518501917522],[0.9831666693687439]
3,minus,1,1,128,100,0,[0.031915570035576823],[0.9947777777777778],[0.9826666646003723]
3,minus,1,1,128,100,0,[0.03477378237909741],[0.9935185192955864],[0.9821666684150696]
3,minus,1,1,128,100,0,[0.03006510306894779],[0.9950185188187494],[0.9848333311080932]
3,minus,1,1,128,100,0,[0.027958769157528877],[0.9956481460465325],[0.9848333349227906]
3,minus,1,1,128,100,0,[0.028905504925383463],[0.9955370344056024],[0.9810000066757202]
3,minus,1,1,128,100,0,[0.05851079833507538],[0.9835370369487338],[0.9413333292007446]
3,minus,1,1,128,100,0,[0.13801526604758368],[0.9595740742683411],[0.9831666679382324]
3,minus,1,1,128,100,0,[0.029412460502651002],[0.99549999777476],[0.985833336353302]
3,minus,1,1,128,100,0,[0.025305984341435963],[0.9966851806640625],[0.9853333387374877]
3,minus,1,1,128,100,0,[0.023483279401229486],[0.9975185135735406],[0.9858333263397216]
3,minus,1,1,128,100,0,[0.02278338220384386],[0.9973703654607137],[0.986666660785675]
3,minus,1,1,128,100,0,[0.023801218554377557],[0.9963703672620985],[0.9838333363533021]
3,minus,1,1,128,100,0,[0.02303933040301005],[0.9967777745458815],[0.9848333373069763]
3,minus,1,1,128,100,0,[0.021903472998076014],[0.9972777740160624],[0.9811666736602783]
3,minusSum,1,1,128,100,0,[2.0156846057044135],[0.30759722227520414],[0.34537500047683717]
3,minusSum,1,1,128,100,0,[1.7998671694861519],[0.34302777772479587],[0.3445000002384186]
3,minusSum,1,1,128,100,0,[1.7509693364037409],[0.345250000026491],[0.35262500047683715]
3,minusSum,1,1,128,100,0,[1.7157252839406332],[0.3584444444179535],[0.3597500002384186]
3,minusSum,1,1,128,100,0,[1.6780878633923],[0.37159722227520414],[0.37225]
3,minusSum,1,1,128,100,0,[1.6425311711629231],[0.38530555560853746],[0.38825000047683716]
3,minusSum,1,1,128,100,0,[1.608452903535631],[0.39761111116409303],[0.39924999952316287]
3,minusSum,1,1,128,100,0,[1.5758493978712294],[0.4081666666136848],[0.407625]
3,minusSum,1,1,128,100,0,[1.5458161670896742],[0.4202777778307597],[0.42987499976158144]
3,minusSum,1,1,128,100,0,[1.5087386594348484],[0.4354027778042687],[0.44624999952316285]
3,minusSum,1,1,128,100,0,[1.4734614001380073],[0.4514722222487132],[0.44525000047683716]
3,minusSum,1,1,128,100,0,[1.459106517261929],[0.4559583333598243],[0.459625]
3,minusSum,1,1,128,100,0,[1.4272736925548977],[0.47054166661368474],[0.4755]
3,minusSum,1,1,128,100,0,[1.4040315863291422],[0.4820277777777778],[0.46450000047683715]
3,minusSum,1,1,128,100,0,[1.386567062166002],[0.48779166656070283],[0.48950000047683717]
3,minusSum,1,1,128,100,0,[1.363029489517212],[0.4956388888888889],[0.49525]
3,minusSum,1,1,128,100,0,[1.3456954175101385],[0.5028611110581293],[0.506]
3,minusSum,1,1,128,100,0,[1.3315072519514295],[0.5066111111111111],[0.5059999997615814]
3,minusSum,1,1,128,100,0,[1.3284253431955972],[0.5061249999470181],[0.5029999995231629]
3,minusSum,1,1,128,100,0,[1.3132600905100504],[0.5112777778837416],[0.5138749995231628]
3,minusSum,1,1,128,100,0,[1.291044889026218],[0.5221666667196486],[0.5125000002384186]
3,minusSum,1,1,128,100,0,[1.284507466422187],[0.522638888835907],[0.5148750004768372]
3,minusSum,1,1,128,100,0,[1.2702518349753487],[0.5285694444974264],[0.5095000002384186]
3,minusSum,1,1,128,100,0,[1.2577254204220243],[0.5322361112170749],[0.5295000004768372]
3,minusSum,1,1,128,100,0,[1.2580842607286242],[0.5316805556615194],[0.512375]
3,minusSum,1,1,128,100,0,[1.2412038242552015],[0.5379305556085374],[0.527]
3,minusSum,1,1,128,100,0,[1.239738211525811],[0.5384166665607029],[0.5331250004768372]
3,minusSum,1,1,128,100,0,[1.2223460913764106],[0.546625],[0.5304999995231628]
3,minusSum,1,1,128,100,0,[1.2161272674136692],[0.5466666666666666],[0.5358750009536744]
3,minusSum,1,1,128,100,0,[1.208986764907837],[0.5496249999470181],[0.5328749990463257]
3,minusSum,1,1,128,100,0,[1.193624883863661],[0.5571388888888889],[0.5441249990463257]
3,minusSum,1,1,128,100,0,[1.182251150449117],[0.5616944443914625],[0.5379999995231628]
3,minusSum,1,1,128,100,0,[1.1741839242511325],[0.5637083334392972],[0.554]
3,minusSum,1,1,128,100,0,[1.159871822781033],[0.5706666665607029],[0.5516250004768372]
3,minusSum,1,1,128,100,0,[1.1493425104353163],[0.5743055555555555],[0.56125]
3,minusSum,1,1,128,100,0,[1.1406376927693684],[0.5756805555555555],[0.5495000004768371]
3,minusSum,1,1,128,100,0,[1.1285394718382094],[0.5817777778307597],[0.5632500004768372]
3,minusSum,1,1,128,100,0,[1.1102643780178494],[0.5889444444974263],[0.5671250004768371]
3,minusSum,1,1,128,100,0,[1.1011650257110597],[0.5921666667196486],[0.5719999995231628]
3,minusSum,1,1,128,100,0,[1.0885151642693414],[0.5941111111111111],[0.5792499990463257]
3,minusSum,1,1,128,100,0,[1.0662216714223225],[0.6018749998940361],[0.58325]
3,minusSum,1,1,128,100,0,[1.0559681035147772],[0.6044027778837416],[0.59325]
3,minusSum,1,1,128,100,0,[1.0334664344787599],[0.6132361111111111],[0.5947500004768371]
3,minusSum,1,1,128,100,0,[1.0167312698364257],[0.6184861111111111],[0.5998749990463257]
3,minusSum,1,1,128,100,0,[0.998027947001987],[0.6232777778307597],[0.5897499990463256]
3,minusSum,1,1,128,100,0,[0.9825455414983961],[0.6273055555555556],[0.5946249990463257]
3,minusSum,1,1,128,100,0,[0.9566012925571865],[0.637638888835907],[0.606125]
3,minusSum,1,1,128,100,0,[0.9383912993537055],[0.6432499999470181],[0.6193749995231629]
3,minusSum,1,1,128,100,0,[0.9173200336032443],[0.6510555556085375],[0.6226249995231629]
3,minusSum,1,1,128,100,0,[0.8852849431037902],[0.6612500001059638],[0.629875]
3,minusSum,1,1,128,100,0,[0.868951037036048],[0.6669999999470181],[0.6397499995231628]
3,minusSum,1,1,128,100,0,[0.8381699794133505],[0.6792361111111112],[0.6438749995231628]
3,minusSum,1,1,128,100,0,[0.8079752175543043],[0.691486111164093],[0.6609999990463257]
3,minusSum,1,1,128,100,0,[0.7777574923833211],[0.7049444444974263],[0.6517499990463257]
3,minusSum,1,1,128,100,0,[0.7561207668516371],[0.7112083332273695],[0.6800000009536743]
3,minusSum,1,1,128,100,0,[0.7258637353579204],[0.7248888888888889],[0.6884999990463256]
3,minusSum,1,1,128,100,0,[0.6919652144114177],[0.7403055556085375],[0.7056250004768372]
3,minusSum,1,1,128,100,0,[0.6655973297754924],[0.749986111164093],[0.7012499995231628]
3,minusSum,1,1,128,100,0,[0.6420169034004212],[0.7626805555555556],[0.7074999990463257]
3,minusSum,1,1,128,100,0,[0.6098893478181627],[0.7757500001059638],[0.7255000009536743]
3,minusSum,1,1,128,100,0,[0.583935682826572],[0.7862361110581292],[0.7429999990463256]
3,minusSum,1,1,128,100,0,[0.5599006191889445],[0.7986388887829251],[0.7560000009536744]
3,minusSum,1,1,128,100,0,[0.5396171728240119],[0.8080833334392972],[0.7577499990463257]
3,minusSum,1,1,128,100,0,[0.5200526360935636],[0.8148055555555556],[0.7695000009536743]
3,minusSum,1,1,128,100,0,[0.4886221876674228],[0.8315],[0.78025]
3,minusSum,1,1,128,100,0,[0.4662265248298645],[0.8422361110051473],[0.7803750004768372]
3,minusSum,1,1,128,100,0,[0.45349083156055875],[0.8467638888888889],[0.7971250009536743]
3,minusSum,1,1,128,100,0,[0.43417731920878094],[0.8568055555555556],[0.8049999990463257]
3,minusSum,1,1,128,100,0,[0.41247607851028445],[0.8662499999470181],[0.8172499990463257]
3,minusSum,1,1,128,100,0,[0.39737654116418625],[0.8732083333863152],[0.8168749990463257]
3,minusSum,1,1,128,100,0,[0.3745068369971381],[0.8837916667196486],[0.8328749990463257]
3,minusSum,1,1,128,100,0,[0.3693109942012363],[0.8842916666666667],[0.8228750009536743]
3,minusSum,1,1,128,100,0,[0.3462062126265632],[0.8949861110051472],[0.8448749995231628]
3,minusSum,1,1,128,100,0,[0.32909572807947796],[0.9022638888888889],[0.8487500004768371]
3,minusSum,1,1,128,100,0,[0.3323930560482873],[0.8975555555555556],[0.8468749995231628]
3,minusSum,1,1,128,100,0,[0.30531945848464964],[0.9107222222752042],[0.8613750004768371]
3,minusSum,1,1,128,100,0,[0.2900457408163283],[0.9173194443384807],[0.8637499995231629]
3,minusSum,1,1,128,100,0,[0.28316821315553453],[0.9177777778837416],[0.871375]
3,minusSum,1,1,128,100,0,[0.2669170632892185],[0.9245416666136848],[0.8713750009536743]
3,minusSum,1,1,128,100,0,[0.2671063203016917],[0.9205833332803515],[0.8745]
3,minusSum,1,1,128,100,0,[0.24623356595304277],[0.9313750000529819],[0.88275]
3,minusSum,1,1,128,100,0,[0.23752003551854028],[0.9335138889948527],[0.8668750004768372]
3,minusSum,1,1,128,100,0,[0.23575334265496994],[0.9345555555025736],[0.892625]
3,minusSum,1,1,128,100,0,[0.22071989079316456],[0.9405277777777777],[0.88125]
3,minusSum,1,1,128,100,0,[0.21264568869272868],[0.9435555556615194],[0.895625]
3,minusSum,1,1,128,100,0,[0.19810035937362247],[0.9481805556085374],[0.885875]
3,minusSum,1,1,128,100,0,[0.21196213319566515],[0.9404444443914626],[0.8984999995231628]
3,minusSum,1,1,128,100,0,[0.18925964946217008],[0.9498333333333333],[0.89175]
3,minusSum,1,1,128,100,0,[0.17826704894171821],[0.9543055555025737],[0.8963749995231628]
3,minusSum,1,1,128,100,0,[0.17061227552096048],[0.9577083332803514],[0.9011250004768372]
3,minusSum,1,1,128,100,0,[0.17865499549441868],[0.9514166667726305],[0.9081250004768372]
3,minusSum,1,1,128,100,0,[0.15614745881822373],[0.9624722222222222],[0.907375]
3,minusSum,1,1,128,100,0,[0.17742770430776808],[0.9510694443914626],[0.9047499995231628]
3,minusSum,1,1,128,100,0,[0.15165791465176476],[0.9621666666136848],[0.9106249990463257]
3,minusSum,1,1,128,100,0,[0.13805036693149142],[0.9674444443384806],[0.9192499995231629]
3,minusSum,1,1,128,100,0,[0.13288685817188686],[0.9693194444974264],[0.917]
3,minusSum,1,1,128,100,0,[0.13324731800953546],[0.9671249998940362],[0.9137499990463257]
3,minusSum,1,1,128,100,0,[0.16536636706855562],[0.9534999998940362],[0.9078750009536743]
3,minusSum,1,1,128,100,0,[0.12770147069295248],[0.9693055555025737],[0.9231249995231628]
3,minusSum,1,1,128,100,0,[0.12154455400837792],[0.9713055555025737],[0.9143750004768372]
3,multi,1,1,128,100,0,[2.189030204349094],[0.19076851863331265],[0.20958333420753478]
3,multi,1,1,128,100,0,[2.069390432569716],[0.2197222229242325],[0.2164999997615814]
3,multi,1,1,128,100,0,[2.0388970152537027],[0.22474074028597937],[0.21375000095367433]
3,multi,1,1,128,100,0,[2.014960568110148],[0.23016666648123],[0.23150000166893006]
3,multi,1,1,128,100,0,[1.985729687054952],[0.23969444394111633],[0.2329166648387909]
3,multi,1,1,128,100,0,[1.9487127678129408],[0.25590740784009297],[0.25849999976158144]
3,multi,1,1,128,100,0,[1.914815066019694],[0.2683518513308631],[0.266333331823349]
3,multi,1,1,128,100,0,[1.8827187336815727],[0.2775833326710595],[0.2812500004768372]
3,multi,1,1,128,100,0,[1.8379167589611478],[0.29204629532496135],[0.2966666703224182]
3,multi,1,1,128,100,0,[1.8011208273569743],[0.3025833337306976],[0.2978333358764648]
3,multi,1,1,128,100,0,[1.763677307870653],[0.31396296297179327],[0.31141666650772093]
3,multi,1,1,128,100,0,[1.7303159358766345],[0.322759259197447],[0.3207500002384186]
3,multi,1,1,128,100,0,[1.6987328243255615],[0.33266666714350385],[0.3179166679382324]
3,multi,1,1,128,100,0,[1.6727002069685195],[0.3407500018013848],[0.33600000143051145]
3,multi,1,1,128,100,0,[1.6545746858384873],[0.348268517865075],[0.34766666746139524]
3,multi,1,1,128,100,0,[1.6368638676537408],[0.3558148154682583],[0.3430833342075348]
3,multi,1,1,128,100,0,[1.6242061709298028],[0.36126851873927646],[0.3625833308696747]
3,multi,1,1,128,100,0,[1.6033716039657593],[0.3668703704410129],[0.3615833399295807]
3,multi,1,1,128,100,0,[1.5873089095221626],[0.3776574070453644],[0.36999999594688415]
3,multi,1,1,128,100,0,[1.5811111688613892],[0.377601851410336],[0.3696666691303253]
3,multi,1,1,128,100,0,[1.5627945600085789],[0.3875000006092919],[0.3755833349227905]
3,multi,1,1,128,100,0,[1.5516252933078343],[0.39332407540745207],[0.38458333468437195]
3,multi,1,1,128,100,0,[1.5351302079094782],[0.4012129632367028],[0.3905000002384186]
3,multi,1,1,128,100,0,[1.5194369955062865],[0.4102592590120104],[0.39708333706855775]
3,multi,1,1,128,100,0,[1.503109627723694],[0.4191481482717726],[0.4079999964237213]
3,multi,1,1,128,100,0,[1.4728042941623265],[0.43422222163942126],[0.42608333253860475]
3,multi,1,1,128,100,0,[1.4511302038828533],[0.439203703906801],[0.4332499997615814]
3,multi,1,1,128,100,0,[1.4304280965593126],[0.4489259260230594],[0.44141666412353514]
3,multi,1,1,128,100,0,[1.4079469996558296],[0.4609444455305735],[0.4372499997615814]
3,multi,1,1,128,100,0,[1.3945469489627413],[0.46537962992986043],[0.44941666555404663]
3,multi,1,1,128,100,0,[1.375780820104811],[0.47485185019175213],[0.4589166657924652]
3,multi,1,1,128,100,0,[1.373922705968221],[0.46981481583913165],[0.46124999833106994]
3,multi,1,1,128,100,0,[1.3473134086396958],[0.48573148022757634],[0.46900000143051146]
3,multi,1,1,128,100,0,[1.3387663945092094],[0.4893333321147495],[0.4555000009536743]
3,multi,1,1,128,100,0,[1.3249640086491903],[0.4956666671435038],[0.4877499942779541]
3,multi,1,1,128,100,0,[1.3106820629967584],[0.5019351856443617],[0.48133333086967467]
3,multi,1,1,128,100,0,[1.2979015620549519],[0.5102685172822741],[0.49808333253860476]
3,multi,1,1,128,100,0,[1.28697296555837],[0.5154629607730442],[0.4953333349227905]
3,multi,1,1,128,100,0,[1.274468710899353],[0.5210277781486511],[0.5024166741371154]
3,multi,1,1,128,100,0,[1.2572762152353922],[0.5302407408290439],[0.5053333368301391]
3,multi,1,1,128,100,0,[1.247398058573405],[0.5336111121707492],[0.5044166684150696]
3,multi,1,1,128,100,0,[1.2403838480843439],[0.5349444449742635],[0.4947500023841858]
3,multi,1,1,128,100,0,[1.2211015911102294],[0.5454722216394212],[0.5132500057220459]
3,multi,1,1,128,100,0,[1.2088222289615207],[0.5513055567741394],[0.5228333368301391]
3,multi,1,1,128,100,0,[1.203121820555793],[0.550111110634274],[0.5169166655540466]
3,multi,1,1,128,100,0,[1.1854893602795071],[0.5600277791553073],[0.5324166646003723]
3,multi,1,1,128,100,0,[1.1807725128597684],[0.5605185168584188],[0.533750006198883]
3,multi,1,1,128,100,0,[1.1665748874876234],[0.5657129643228319],[0.5134166669845581]
3,multi,1,1,128,100,0,[1.158697833802965],[0.5691574073897467],[0.5464166569709777]
3,multi,1,1,128,100,0,[1.147501900355021],[0.5724444444444444],[0.5432500009536743]
3,multi,1,1,128,100,0,[1.1406482982635497],[0.5740648138258192],[0.5370833330154419]
3,multi,1,1,128,100,0,[1.1273972228368123],[0.5825740716722276],[0.5416666660308838]
3,multi,1,1,128,100,0,[1.1225201888614231],[0.5845925914976332],[0.5415833377838135]
3,multi,1,1,128,100,0,[1.1206598281860352],[0.5821111114819845],[0.5515000033378601]
3,multi,1,1,128,100,0,[1.1068771575291951],[0.5893333342340258],[0.5361666669845581]
3,multi,1,1,128,100,0,[1.1029383351008097],[0.5885925948884752],[0.549000006198883]
3,multi,1,1,128,100,0,[1.0934184822506374],[0.5935000030199686],[0.5442499985694885]
3,multi,1,1,128,100,0,[1.0912637928856743],[0.5926018510394626],[0.5503333330154419]
3,multi,1,1,128,100,0,[1.0880379746754965],[0.5952870353592766],[0.5570000042915344]
3,multi,1,1,128,100,0,[1.0734030032687718],[0.6006111113230387],[0.5500000023841858]
3,multi,1,1,128,100,0,[1.0737855146196154],[0.5977314829826355],[0.5550000009536743]
3,multi,1,1,128,100,0,[1.0608475305769178],[0.605305557039049],[0.5549166731834412]
3,multi,1,1,128,100,0,[1.0551458734936183],[0.6089537031915453],[0.5510833353996277]
3,multi,1,1,128,100,0,[1.055336276796129],[0.6061944445504083],[0.5537500066757202]
3,multi,1,1,128,100,0,[1.041755532582601],[0.6138888889948527],[0.5512499904632568]
3,multi,1,1,128,100,0,[1.0470316626230876],[0.6089722226460774],[0.5535833315849304]
3,multi,1,1,128,100,0,[1.0296766783396403],[0.6195370382732815],[0.5488333301544189]
3,multi,1,1,128,100,0,[1.0380994117524889],[0.6120462967554728],[0.5697500009536743]
3,multi,1,1,128,100,0,[1.0247931819491916],[0.6195277771949768],[0.5667500047683716]
3,multi,1,1,128,100,0,[1.0156088791953193],[0.6246203680038452],[0.5637499947547913]
3,multi,1,1,128,100,0,[1.0198678966098362],[0.6206388911671109],[0.5649166641235351]
3,multi,1,1,128,100,0,[1.0144806434843274],[0.6212407406171163],[0.567416663646698]
3,multi,1,1,128,100,0,[0.9942666110992432],[0.6342314796977573],[0.5672500066757202]
3,multi,1,1,128,100,0,[0.9966940701802571],[0.6317129632102119],[0.5662499976158142]
3,multi,1,1,128,100,0,[0.9909301694234213],[0.6327222238116794],[0.5656666693687439]
3,multi,1,1,128,100,0,[0.9831414092381795],[0.6357592597007752],[0.5619999918937683]
3,multi,1,1,128,100,0,[0.9900491694344414],[0.6327222208446927],[0.5634166593551636]
3,multi,1,1,128,100,0,[0.9763048926989237],[0.6381203701231215],[0.5596666684150696]
3,multi,1,1,128,100,0,[0.9704954969618056],[0.6420370377434624],[0.576416672706604]
3,multi,1,1,128,100,0,[0.9723238487773471],[0.6390648149914212],[0.5605833282470704]
3,multi,1,1,128,100,0,[0.9666923732757569],[0.6416759243011475],[0.5673333344459534]
3,multi,1,1,128,100,0,[0.9543964148097568],[0.6463055552376641],[0.5758333368301392]
3,multi,1,1,128,100,0,[0.9577145407464769],[0.6443333341280619],[0.5786666593551636]
3,multi,1,1,128,100,0,[0.9474115388128492],[0.6490555553436279],[0.5701666703224182]
3,multi,1,1,128,100,0,[0.9470596282747057],[0.6495370363659329],[0.5736666617393493]
3,multi,1,1,128,100,0,[0.9355314980083042],[0.6569629634751214],[0.5790000019073487]
3,multi,1,1,128,100,0,[0.943720782385932],[0.6493703691164653],[0.573083327293396]
3,multi,1,1,128,100,0,[0.9258563075595432],[0.660111107773251],[0.5768333344459534]
3,multi,1,1,128,100,0,[0.9272916794353061],[0.6576851830482483],[0.5773333377838135]
3,multi,1,1,128,100,0,[0.9300718999438816],[0.6547222249242994],[0.5619166626930236]
3,multi,1,1,128,100,0,[0.9165322754118178],[0.6629351873397827],[0.5835000009536743]
3,multi,1,1,128,100,0,[0.9059742974705166],[0.6689444433848063],[0.5722500019073486]
3,multi,1,1,128,100,0,[0.9131421401765611],[0.6630277782546149],[0.5682500028610229]
3,multi,1,1,128,100,0,[0.9031784181594849],[0.6686018508805169],[0.5800000038146973]
3,multi,1,1,128,100,0,[0.8997247857517666],[0.6692870354122585],[0.5651666646003723]
3,multi,1,1,128,100,0,[0.9083999454710219],[0.6639907415707906],[0.5671666688919067]
3,multi,1,1,128,100,0,[0.8859425249099732],[0.6765000019603306],[0.5756666665077209]
3,multi,1,1,128,100,0,[0.8825592922634549],[0.6782222248713176],[0.5705833277702331]
3,multi,1,1,128,100,0,[0.8841519592603048],[0.6765740733146668],[0.5725000023841857]
3,multi,1,1,128,100,0,[0.8717511893378364],[0.6827314803335401],[0.5760833330154419]
4,minus,1,1,128,100,0,[2.3155012183719212],[0.13719444444444445],[0.14174999976158142]
